state,pollster,start_date,end_date,sample_size,population,candidate_name,pct,party,methodology,outcome,predicted_prob,predicted_winner
Virginia,co/efficient,2024-06-11,6/12/24,851,lv,Joe Biden,41,DEM,IVR/Text,1,0.5275037579171872,DEM
Virginia,co/efficient,2024-06-11,6/12/24,851,lv,Donald Trump,41,REP,IVR/Text,0,0.5275037579171872,DEM
Minnesota,McLaughlin,2024-06-09,6/11/24,600,lv,Joe Biden,37,DEM,Live Phone/Text-to-Web,1,0.5608063599461225,DEM
Minnesota,McLaughlin,2024-06-09,6/11/24,600,lv,Donald Trump,41,REP,Live Phone/Text-to-Web,0,0.5276821781221629,DEM
Minnesota,McLaughlin,2024-06-09,6/11/24,600,lv,Joe Biden,39,DEM,Live Phone/Text-to-Web,1,0.544293252068841,DEM
Minnesota,McLaughlin,2024-06-09,6/11/24,600,lv,Donald Trump,44,REP,Live Phone/Text-to-Web,0,0.5026617620565069,DEM
Minnesota,McLaughlin,2024-06-09,6/11/24,600,lv,Joe Biden,45,DEM,Live Phone/Text-to-Web,1,0.4943124568737422,REP
Minnesota,McLaughlin,2024-06-09,6/11/24,600,lv,Donald Trump,47,REP,Live Phone/Text-to-Web,0,0.47762800795027344,REP
Arizona,Redfield & Wilton Strategies,2024-06-08,6/11/24,430,lv,Joe Biden,38,DEM,Online Panel,1,0.5526841683524377,DEM
Arizona,Redfield & Wilton Strategies,2024-06-08,6/11/24,430,lv,Donald Trump,40,REP,Online Panel,0,0.5361182807317096,DEM
Florida,Redfield & Wilton Strategies,2024-06-08,6/11/24,432,lv,Joe Biden,37,DEM,Online Panel,1,0.5609243704210677,DEM
Florida,Redfield & Wilton Strategies,2024-06-08,6/11/24,432,lv,Donald Trump,43,REP,Online Panel,0,0.5111293098209149,DEM
Georgia,Redfield & Wilton Strategies,2024-06-08,6/11/24,471,lv,Joe Biden,39,DEM,Online Panel,1,0.5443845069287823,DEM
Georgia,Redfield & Wilton Strategies,2024-06-08,6/11/24,471,lv,Donald Trump,44,REP,Online Panel,0,0.5027537375116851,DEM
Michigan,Redfield & Wilton Strategies,2024-06-08,6/11/24,594,lv,Joe Biden,36,DEM,Online Panel,1,0.5690192114232654,DEM
Michigan,Redfield & Wilton Strategies,2024-06-08,6/11/24,594,lv,Donald Trump,37,REP,Online Panel,0,0.5608105747244304,DEM
North Carolina,Redfield & Wilton Strategies,2024-06-08,6/11/24,534,lv,Joe Biden,40,DEM,Online Panel,1,0.5360445139514225,DEM
North Carolina,Redfield & Wilton Strategies,2024-06-08,6/11/24,534,lv,Donald Trump,43,REP,Online Panel,0,0.5110566187067245,DEM
Pennsylvania,Redfield & Wilton Strategies,2024-06-08,6/11/24,456,lv,Joe Biden,42,DEM,Online Panel,1,0.519453786498407,DEM
Pennsylvania,Redfield & Wilton Strategies,2024-06-08,6/11/24,456,lv,Donald Trump,44,REP,Online Panel,0,0.5027644323200784,DEM
North Carolina,Spry Strategies,2024-06-07,6/11/24,600,lv,Joe Biden,44,DEM,IVR/Live Phone/Text,1,0.5026617620565069,DEM
North Carolina,Spry Strategies,2024-06-07,6/11/24,600,lv,Donald Trump,48,REP,IVR/Live Phone/Text,0,0.46930214322780345,REP
North Carolina,Spry Strategies,2024-06-07,6/11/24,600,lv,Joe Biden,37,DEM,IVR/Live Phone/Text,1,0.5608063599461225,DEM
North Carolina,Spry Strategies,2024-06-07,6/11/24,600,lv,Donald Trump,45,REP,IVR/Live Phone/Text,0,0.4943124568737422,REP
Wisconsin,J.L. Partners,2024-06-05,6/10/24,500,lv,Joe Biden,44,DEM,Live Phone/Online Panel/Text,1,0.5027330608749881,DEM
Wisconsin,J.L. Partners,2024-06-05,6/10/24,500,lv,Donald Trump,44,REP,Live Phone/Online Panel/Text,0,0.5027330608749881,DEM
Florida,Florida Atlantic University/Mainstreet Research,2024-06-08,6/9/24,883,rv,Joe Biden,42,DEM,IVR/Online Panel,1,0.5191497854009789,DEM
Florida,Florida Atlantic University/Mainstreet Research,2024-06-08,6/9/24,883,rv,Donald Trump,46,REP,IVR/Online Panel,0,0.4857647024905728,REP
Florida,Florida Atlantic University/Mainstreet Research,2024-06-08,6/9/24,771,lv,Joe Biden,43,DEM,IVR/Online Panel,1,0.5108877169646178,DEM
Florida,Florida Atlantic University/Mainstreet Research,2024-06-08,6/9/24,771,lv,Donald Trump,49,REP,IVR/Online Panel,0,0.46087215154883954,REP
Florida,Florida Atlantic University/Mainstreet Research,2024-06-08,6/9/24,883,rv,Joe Biden,37,DEM,IVR/Online Panel,1,0.5606075529493986,DEM
Florida,Florida Atlantic University/Mainstreet Research,2024-06-08,6/9/24,883,rv,Donald Trump,43,REP,IVR/Online Panel,0,0.5108078975524516,DEM
Florida,Florida Atlantic University/Mainstreet Research,2024-06-08,6/9/24,771,lv,Joe Biden,40,DEM,IVR/Online Panel,1,0.5358764049200719,DEM
Florida,Florida Atlantic University/Mainstreet Research,2024-06-08,6/9/24,771,lv,Donald Trump,45,REP,IVR/Online Panel,0,0.4941905484621238,REP
Florida,The Tyson Group,2024-06-06,6/9/24,1050,lv,Joe Biden,36,DEM,Live Phone/Text-to-Web,1,0.5687002460255796,DEM
Florida,The Tyson Group,2024-06-06,6/9/24,1050,lv,Donald Trump,46,REP,Live Phone/Text-to-Web,0,0.4856457273240837,REP
Texas,YouGov,2024-05-31,6/9/24,1200,rv,Joe Biden,34,DEM,Online Panel,1,0.5848993969505994,DEM
Texas,YouGov,2024-05-31,6/9/24,1200,rv,Donald Trump,43,REP,Online Panel,0,0.5105819771350595,DEM
Texas,YouGov,2024-05-31,6/9/24,1200,rv,Joe Biden,39,DEM,Online Panel,1,0.543868771868179,DEM
Texas,YouGov,2024-05-31,6/9/24,1200,rv,Donald Trump,46,REP,Online Panel,0,0.48553886478852903,REP
Utah,HarrisX,2024-06-04,6/7/24,857,rv,Joe Biden,25,DEM,Online Panel,1,0.6557659020592801,DEM
Utah,HarrisX,2024-06-04,6/7/24,857,rv,Donald Trump,57,REP,Online Panel,0,0.39549692170315226,REP
Utah,HarrisX,2024-06-04,6/7/24,857,rv,Joe Biden,20,DEM,Online Panel,1,0.6924233962186973,DEM
Utah,HarrisX,2024-06-04,6/7/24,857,rv,Donald Trump,49,REP,Online Panel,0,0.46081120887871524,REP
Ohio,Marist,2024-06-03,6/6/24,1137,rv,Joe Biden,41,DEM,Live Phone/Online Panel/Text,1,0.5273004498395342,DEM
Ohio,Marist,2024-06-03,6/6/24,1137,rv,Donald Trump,48,REP,Live Phone/Online Panel/Text,0,0.46892071869823815,REP
Pennsylvania,Marist,2024-06-03,6/6/24,1181,rv,Joe Biden,45,DEM,Live Phone/Online Panel/Text,1,0.49389825628137113,REP
Pennsylvania,Marist,2024-06-03,6/6/24,1181,rv,Donald Trump,47,REP,Live Phone/Online Panel/Text,0,0.477214594532763,REP
Minnesota,Mason-Dixon,2024-06-03,6/5/24,800,lv,Joe Biden,44.5,DEM,Live Phone,1,0.4983444036370324,REP
Minnesota,Mason-Dixon,2024-06-03,6/5/24,800,lv,Donald Trump,40.6,REP,Live Phone,0,0.5308684349718452,DEM
Montana,Fabrizio,2024-06-03,6/5/24,500,lv,Joe Biden,36,DEM,Live Phone/Text-to-Web,1,0.5690849559526733,DEM
Montana,Fabrizio,2024-06-03,6/5/24,500,lv,Donald Trump,54,REP,Live Phone/Text-to-Web,0,0.41993245570621585,REP
Nebraska,Global Strategy Group,2024-06-03,6/5/24,600,lv,Joe Biden,34,DEM,Live Phone/Text-to-Web,1,0.5853148075340959,DEM
Nebraska,Global Strategy Group,2024-06-03,6/5/24,600,lv,Donald Trump,42,REP,Live Phone/Text-to-Web,0,0.5193512678205127,DEM
West Virginia,Kaplan Strategies,2024-06-04,6/4/24,464,lv,Joe Biden,28,DEM,Online Panel/Text-to-Web,1,0.6330695264125177,DEM
West Virginia,Kaplan Strategies,2024-06-04,6/4/24,464,lv,Donald Trump,55,REP,Online Panel/Text-to-Web,0,0.41184430975859,REP
Arizona,Fabrizio/Impact,2024-05-28,6/4/24,600,lv,Joe Biden,37,DEM,Live Phone,1,0.5608063599461225,DEM
Arizona,Fabrizio/Impact,2024-05-28,6/4/24,600,lv,Donald Trump,45,REP,Live Phone,0,0.4943124568737422,REP
Arizona,Fabrizio/Impact,2024-05-28,6/4/24,600,lv,Joe Biden,44,DEM,Live Phone,1,0.5026617620565069,DEM
Arizona,Fabrizio/Impact,2024-05-28,6/4/24,600,lv,Donald Trump,50,REP,Live Phone,0,0.4527061387695114,REP
Michigan,Mitchell,2024-06-03,6/3/24,710,lv,Joe Biden,47.6,DEM,Text-to-Web,1,0.4725525044595242,REP
Michigan,Mitchell,2024-06-03,6/3/24,710,lv,Donald Trump,48.2,REP,Text-to-Web,0,0.46756076832709365,REP
Michigan,Mitchell,2024-06-03,6/3/24,710,lv,Joe Biden,45.1,DEM,Text-to-Web,1,0.4933992065037506,REP
Michigan,Mitchell,2024-06-03,6/3/24,710,lv,Donald Trump,46.3,REP,Text-to-Web,0,0.48338545137662775,REP
Virginia,Beacon/Shaw,2024-06-01,6/3/24,1107,rv,Joe Biden,48,DEM,Live Phone/Text-to-Web,1,0.4689420263777126,REP
Virginia,Beacon/Shaw,2024-06-01,6/3/24,1107,rv,Donald Trump,48,REP,Live Phone/Text-to-Web,0,0.4689420263777126,REP
Virginia,Beacon/Shaw,2024-06-01,6/3/24,1107,rv,Joe Biden,42,DEM,Live Phone/Text-to-Web,1,0.5189903037309298,DEM
Virginia,Beacon/Shaw,2024-06-01,6/3/24,1107,rv,Donald Trump,41,REP,Live Phone/Text-to-Web,0,0.5273217762879178,DEM
Florida,Beacon/Shaw,2024-06-01,6/3/24,1075,rv,Joe Biden,46,DEM,Live Phone/Text-to-Web,1,0.4856279168100848,REP
Florida,Beacon/Shaw,2024-06-01,6/3/24,1075,rv,Donald Trump,50,REP,Live Phone/Text-to-Web,0,0.452370511187198,REP
Florida,Beacon/Shaw,2024-06-01,6/3/24,1075,rv,Joe Biden,40,DEM,Live Phone/Text-to-Web,1,0.5356607594630425,DEM
Florida,Beacon/Shaw,2024-06-01,6/3/24,1075,rv,Donald Trump,47,REP,Live Phone/Text-to-Web,0,0.47729001704439455,REP
Nevada,Beacon/Shaw,2024-06-01,6/3/24,1069,rv,Joe Biden,45,DEM,Live Phone/Text-to-Web,1,0.49397810154460536,REP
Nevada,Beacon/Shaw,2024-06-01,6/3/24,1069,rv,Donald Trump,50,REP,Live Phone/Text-to-Web,0,0.45237475042405245,REP
Nevada,Beacon/Shaw,2024-06-01,6/3/24,1069,rv,Joe Biden,40,DEM,Live Phone/Text-to-Web,1,0.535665015752642,DEM
Nevada,Beacon/Shaw,2024-06-01,6/3/24,1069,rv,Donald Trump,45,REP,Live Phone/Text-to-Web,0,0.49397810154460536,REP
Arizona,Beacon/Shaw,2024-06-01,6/3/24,1095,rv,Joe Biden,46,DEM,Live Phone/Text-to-Web,1,0.48561366842516535,REP
Arizona,Beacon/Shaw,2024-06-01,6/3/24,1095,rv,Donald Trump,51,REP,Live Phone/Text-to-Web,0,0.4440965270651264,REP
Arizona,Beacon/Shaw,2024-06-01,6/3/24,1095,rv,Joe Biden,41,DEM,Live Phone/Text-to-Web,1,0.5273303068393572,DEM
Arizona,Beacon/Shaw,2024-06-01,6/3/24,1095,rv,Donald Trump,46,REP,Live Phone/Text-to-Web,0,0.48561366842516535,REP
North Carolina,East Carolina University,2024-05-31,6/3/24,1332,rv,Joe Biden,43,DEM,IVR/Online Panel/Text-to-Web,1,0.5104879017379473,DEM
North Carolina,East Carolina University,2024-05-31,6/3/24,1332,rv,Donald Trump,48,REP,IVR/Online Panel/Text-to-Web,0,0.4687822215473097,REP
Georgia,Quinnipiac,2024-05-30,6/3/24,1203,rv,Joe Biden,44,DEM,Live Phone,1,0.5022318279896535,DEM
Georgia,Quinnipiac,2024-05-30,6/3/24,1203,rv,Donald Trump,49,REP,Live Phone,0,0.4605660327836104,REP
Georgia,Quinnipiac,2024-05-30,6/3/24,1203,rv,Joe Biden,37,DEM,Live Phone,1,0.5603827300893954,DEM
Georgia,Quinnipiac,2024-05-30,6/3/24,1203,rv,Donald Trump,43,REP,Live Phone,0,0.5105798390661511,DEM
North Carolina,North Star Opinion Research,2024-05-29,6/2/24,600,lv,Joe Biden,41,DEM,Live Phone,1,0.5276821781221629,DEM
North Carolina,North Star Opinion Research,2024-05-29,6/2/24,600,lv,Donald Trump,49,REP,Live Phone,0,0.460993331726968,REP
North Carolina,North Star Opinion Research,2024-05-29,6/2/24,600,lv,Joe Biden,32,DEM,Live Phone,1,0.6014299445985629,DEM
North Carolina,North Star Opinion Research,2024-05-29,6/2/24,600,lv,Donald Trump,44,REP,Live Phone,0,0.5026617620565069,DEM
California,PPIC,2024-05-23,6/2/24,1098,lv,Joe Biden,55,DEM,Probability Panel,1,0.4114063842373063,REP
California,PPIC,2024-05-23,6/2/24,1098,lv,Donald Trump,31,REP,Probability Panel,0,0.6090700193541856,DEM
Michigan,Florida Atlantic University/Mainstreet Research,2024-05-30,5/31/24,722,rv,Joe Biden,45,DEM,IVR/Online Panel,1,0.49422548121184995,REP
Michigan,Florida Atlantic University/Mainstreet Research,2024-05-30,5/31/24,722,rv,Donald Trump,45,REP,IVR/Online Panel,0,0.49422548121184995,REP
Michigan,Florida Atlantic University/Mainstreet Research,2024-05-30,5/31/24,636,lv,Joe Biden,47,DEM,IVR/Online Panel,1,0.4776023910759866,REP
Michigan,Florida Atlantic University/Mainstreet Research,2024-05-30,5/31/24,636,lv,Donald Trump,46,REP,IVR/Online Panel,0,0.48594067470260316,REP
Michigan,Florida Atlantic University/Mainstreet Research,2024-05-30,5/31/24,722,rv,Joe Biden,41,DEM,IVR/Online Panel,1,0.5275954568312327,DEM
Michigan,Florida Atlantic University/Mainstreet Research,2024-05-30,5/31/24,722,rv,Donald Trump,39,REP,IVR/Online Panel,0,0.5442069462863798,DEM
Michigan,Florida Atlantic University/Mainstreet Research,2024-05-30,5/31/24,636,lv,Joe Biden,44,DEM,IVR/Online Panel,1,0.5026360944552021,DEM
Michigan,Florida Atlantic University/Mainstreet Research,2024-05-30,5/31/24,636,lv,Donald Trump,43,REP,IVR/Online Panel,0,0.5109839271249171,DEM
Pennsylvania,Florida Atlantic University/Mainstreet Research,2024-05-30,5/31/24,1008,rv,Joe Biden,43,DEM,IVR/Online Panel,1,0.5107188127364749,DEM
Pennsylvania,Florida Atlantic University/Mainstreet Research,2024-05-30,5/31/24,1008,rv,Donald Trump,45,REP,IVR/Online Panel,0,0.49402158882637254,REP
Pennsylvania,Florida Atlantic University/Mainstreet Research,2024-05-30,5/31/24,923,lv,Joe Biden,45,DEM,IVR/Online Panel,1,0.4940821860090494,REP
Pennsylvania,Florida Atlantic University/Mainstreet Research,2024-05-30,5/31/24,923,lv,Donald Trump,47,REP,IVR/Online Panel,0,0.4773981718863892,REP
Pennsylvania,Florida Atlantic University/Mainstreet Research,2024-05-30,5/31/24,1008,rv,Joe Biden,41,DEM,IVR/Online Panel,1,0.5273921528597305,DEM
Pennsylvania,Florida Atlantic University/Mainstreet Research,2024-05-30,5/31/24,1008,rv,Donald Trump,39,REP,IVR/Online Panel,0,0.5440046124958828,DEM
Pennsylvania,Florida Atlantic University/Mainstreet Research,2024-05-30,5/31/24,923,lv,Joe Biden,43,DEM,IVR/Online Panel,1,0.5107793904857593,DEM
Pennsylvania,Florida Atlantic University/Mainstreet Research,2024-05-30,5/31/24,923,lv,Donald Trump,42,REP,IVR/Online Panel,0,0.5191213068165835,DEM
Wisconsin,Florida Atlantic University/Mainstreet Research,2024-05-30,5/31/24,338,rv,Joe Biden,40,DEM,IVR/Online Panel,1,0.5361835346430333,DEM
Wisconsin,Florida Atlantic University/Mainstreet Research,2024-05-30,5/31/24,338,rv,Donald Trump,38,REP,IVR/Online Panel,0,0.5527490359897834,DEM
Wisconsin,Florida Atlantic University/Mainstreet Research,2024-05-30,5/31/24,290,lv,Joe Biden,40,DEM,IVR/Online Panel,1,0.5362175796702554,DEM
Wisconsin,Florida Atlantic University/Mainstreet Research,2024-05-30,5/31/24,290,lv,Donald Trump,41,REP,IVR/Online Panel,0,0.5279025279731597,DEM
Wisconsin,Florida Atlantic University/Mainstreet Research,2024-05-30,5/31/24,338,rv,Joe Biden,38,DEM,IVR/Online Panel,1,0.5527490359897834,DEM
Wisconsin,Florida Atlantic University/Mainstreet Research,2024-05-30,5/31/24,338,rv,Donald Trump,31,REP,IVR/Online Panel,0,0.6095859982353665,DEM
Wisconsin,Florida Atlantic University/Mainstreet Research,2024-05-30,5/31/24,290,lv,Joe Biden,40,DEM,IVR/Online Panel,1,0.5362175796702554,DEM
Wisconsin,Florida Atlantic University/Mainstreet Research,2024-05-30,5/31/24,290,lv,Donald Trump,35,REP,IVR/Online Panel,0,0.577401669374408,DEM
Massachusetts,UMass Amherst/YouGov,2024-05-17,5/30/24,700,a,Joe Biden,48,DEM,Online Panel,1,0.46923111172041176,REP
Massachusetts,UMass Amherst/YouGov,2024-05-17,5/30/24,700,a,Donald Trump,27,REP,Online Panel,0,0.6406377172866016,DEM
New York,Emerson,2024-05-28,5/29/24,1000,rv,Joe Biden,44.1,DEM,IVR/Online Panel/Text-to-Web,1,0.5015416211759608,DEM
New York,Emerson,2024-05-28,5/29/24,1000,rv,Donald Trump,37.6,REP,IVR/Online Panel/Text-to-Web,0,0.5555831899454471,DEM
New York,Emerson,2024-05-28,5/29/24,1000,rv,Joe Biden,55.2,DEM,IVR/Online Panel/Text-to-Web,1,0.4098574612972433,REP
New York,Emerson,2024-05-28,5/29/24,1000,rv,Donald Trump,44.8,REP,IVR/Online Panel/Text-to-Web,0,0.4956970293360817,REP
Ohio,National Public Affairs,2024-05-28,5/29/24,802,lv,Joe Biden,46,DEM,IVR/Live Phone/Text-to-Web,1,0.4858224095903163,REP
Ohio,National Public Affairs,2024-05-28,5/29/24,802,lv,Donald Trump,54,REP,IVR/Live Phone/Text-to-Web,0,0.41972266321498275,REP
Ohio,National Public Affairs,2024-05-28,5/29/24,802,lv,Joe Biden,40,DEM,IVR/Live Phone/Text-to-Web,1,0.535854415371238,DEM
Ohio,National Public Affairs,2024-05-28,5/29/24,802,lv,Donald Trump,48,REP,IVR/Live Phone/Text-to-Web,0,0.46915866086718905,REP
Nevada,The Tyson Group,2024-05-22,5/25/24,601,lv,Joe Biden,37,DEM,Online Panel,1,0.5608056574822183,DEM
Nevada,The Tyson Group,2024-05-22,5/25/24,601,lv,Donald Trump,40,REP,Online Panel,0,0.5359969902862085,DEM
Nevada,The Tyson Group,2024-05-22,5/25/24,601,lv,Joe Biden,44,DEM,Online Panel,1,0.5026610490677706,DEM
Nevada,The Tyson Group,2024-05-22,5/25/24,601,lv,Donald Trump,47,REP,Online Panel,0,0.4776272963688425,REP
Nebraska CD-2,Iron Light,2024-05-17,5/22/24,400,lv,Joe Biden,42,DEM,Online Panel,1,0.5194936544312182,DEM
Nebraska CD-2,Iron Light,2024-05-17,5/22/24,400,lv,Donald Trump,37,REP,Online Panel,0,0.5609468478260351,DEM
Michigan,Mitchell,2024-05-20,5/21/24,697,lv,Joe Biden,47,DEM,Text-to-Web,1,0.47755898497469396,REP
Michigan,Mitchell,2024-05-20,5/21/24,697,lv,Donald Trump,49,REP,Text-to-Web,0,0.4609245915269517,REP
Michigan,Mitchell,2024-05-20,5/21/24,697,lv,Joe Biden,45,DEM,Text-to-Web,1,0.4942433040650853,REP
Michigan,Mitchell,2024-05-20,5/21/24,697,lv,Donald Trump,46,REP,Text-to-Web,0,0.48589721565236516,REP
Arizona,Florida Atlantic University/Mainstreet Research,2024-05-19,5/21/24,609,rv,Joe Biden,40.9,DEM,IVR/Online Panel,1,0.5285081024261642,DEM
Arizona,Florida Atlantic University/Mainstreet Research,2024-05-19,5/21/24,609,rv,Donald Trump,41.2,REP,IVR/Online Panel,0,0.5260106802265888,DEM
Arizona,Florida Atlantic University/Mainstreet Research,2024-05-19,5/21/24,501,lv,Joe Biden,45.1,DEM,IVR/Online Panel,1,0.49354819998221366,REP
Arizona,Florida Atlantic University/Mainstreet Research,2024-05-19,5/21/24,501,lv,Donald Trump,43.2,REP,IVR/Online Panel,0,0.509410924063808,DEM
Arizona,Florida Atlantic University/Mainstreet Research,2024-05-19,5/21/24,609,rv,Joe Biden,36.6,DEM,IVR/Online Panel,1,0.5640877640190493,DEM
Arizona,Florida Atlantic University/Mainstreet Research,2024-05-19,5/21/24,609,rv,Donald Trump,38.8,REP,IVR/Online Panel,0,0.5459432033314364,DEM
Arizona,Florida Atlantic University/Mainstreet Research,2024-05-19,5/21/24,501,lv,Joe Biden,39.3,DEM,IVR/Online Panel,1,0.541877047480873,DEM
Arizona,Florida Atlantic University/Mainstreet Research,2024-05-19,5/21/24,501,lv,Donald Trump,42.8,REP,IVR/Online Panel,0,0.5127491018163167,DEM
Nevada,Florida Atlantic University/Mainstreet Research,2024-05-19,5/21/24,522,rv,Joe Biden,41.5,DEM,IVR/Online Panel,1,0.5235738502218349,DEM
Nevada,Florida Atlantic University/Mainstreet Research,2024-05-19,5/21/24,522,rv,Donald Trump,49.6,REP,IVR/Online Panel,0,0.4560733163305173,REP
Nevada,Florida Atlantic University/Mainstreet Research,2024-05-19,5/21/24,494,lv,Joe Biden,42.9,DEM,IVR/Online Panel,1,0.5119196405776278,DEM
Nevada,Florida Atlantic University/Mainstreet Research,2024-05-19,5/21/24,494,lv,Donald Trump,51.2,REP,IVR/Online Panel,0,0.44287099146852393,REP
Nevada,Florida Atlantic University/Mainstreet Research,2024-05-19,5/21/24,522,rv,Joe Biden,39.8,DEM,IVR/Online Panel,1,0.5377138522152092,DEM
Nevada,Florida Atlantic University/Mainstreet Research,2024-05-19,5/21/24,522,rv,Donald Trump,44,REP,IVR/Online Panel,0,0.5027173751443579,DEM
Nevada,Florida Atlantic University/Mainstreet Research,2024-05-19,5/21/24,494,lv,Joe Biden,40,DEM,IVR/Online Panel,1,0.5360728859768353,DEM
Nevada,Florida Atlantic University/Mainstreet Research,2024-05-19,5/21/24,494,lv,Donald Trump,46.2,REP,IVR/Online Panel,0,0.4843733905255244,REP
Nevada,Iron Light,2024-05-17,5/21/24,600,lv,Joe Biden,34,DEM,Online Panel,1,0.5853148075340959,DEM
Nevada,Iron Light,2024-05-17,5/21/24,600,lv,Donald Trump,37,REP,Online Panel,0,0.5608063599461225,DEM
Arizona,P2 Insights,2024-05-13,5/21/24,650,lv,Joe Biden,38,DEM,Live Phone/Text-to-Web,1,0.5525290428212,DEM
Arizona,P2 Insights,2024-05-13,5/21/24,650,lv,Donald Trump,41,REP,Live Phone/Text-to-Web,0,0.5276466368112227,DEM
Georgia,P2 Insights,2024-05-13,5/21/24,650,lv,Joe Biden,39,DEM,Live Phone/Text-to-Web,1,0.5442578811679438,DEM
Georgia,P2 Insights,2024-05-13,5/21/24,650,lv,Donald Trump,43,REP,Live Phone/Text-to-Web,0,0.5109739498126575,DEM
Michigan,P2 Insights,2024-05-13,5/21/24,650,lv,Joe Biden,37,DEM,Live Phone/Text-to-Web,1,0.5607712364525084,DEM
Michigan,P2 Insights,2024-05-13,5/21/24,650,lv,Donald Trump,45,REP,Live Phone/Text-to-Web,0,0.4942768110687411,REP
Nevada,P2 Insights,2024-05-13,5/21/24,650,lv,Joe Biden,40,DEM,Live Phone/Text-to-Web,1,0.5359622337588775,DEM
Nevada,P2 Insights,2024-05-13,5/21/24,650,lv,Donald Trump,41,REP,Live Phone/Text-to-Web,0,0.5276466368112227,DEM
Wisconsin,P2 Insights,2024-05-13,5/21/24,650,lv,Joe Biden,42,DEM,Live Phone/Text-to-Web,1,0.5193156706757807,DEM
Wisconsin,P2 Insights,2024-05-13,5/21/24,650,lv,Donald Trump,44,REP,Live Phone/Text-to-Web,0,0.5026261126064905,DEM
Virginia,Roanoke College,2024-05-12,5/21/24,711,lv,Joe Biden,42,DEM,Live Phone/Online Panel,1,0.5192722418936829,DEM
Virginia,Roanoke College,2024-05-12,5/21/24,711,lv,Donald Trump,42,REP,Live Phone/Online Panel,0,0.5192722418936829,DEM
Virginia,Roanoke College,2024-05-12,5/21/24,711,lv,Joe Biden,40,DEM,Live Phone/Online Panel,1,0.535918964940808,DEM
Virginia,Roanoke College,2024-05-12,5/21/24,711,lv,Donald Trump,38,REP,Live Phone/Online Panel,0,0.5524860289300452,DEM
Massachusetts,U. New Hampshire,2024-05-16,5/20/24,526,lv,Joe Biden,55,DEM,Probability Panel,1,0.4118014780640536,REP
Massachusetts,U. New Hampshire,2024-05-16,5/20/24,526,lv,Donald Trump,26,REP,Probability Panel,0,0.6484031968304982,DEM
Massachusetts,U. New Hampshire,2024-05-16,5/20/24,526,lv,Joe Biden,68,DEM,Probability Panel,1,0.3120181573186379,REP
Massachusetts,U. New Hampshire,2024-05-16,5/20/24,526,lv,Donald Trump,32,REP,Probability Panel,0,0.6014805348806271,DEM
Rhode Island,U. New Hampshire,2024-05-16,5/20/24,538,lv,Joe Biden,52,DEM,Probability Panel,1,0.4362581088556434,REP
Rhode Island,U. New Hampshire,2024-05-16,5/20/24,538,lv,Donald Trump,33,REP,Probability Panel,0,0.5934401712283308,DEM
Rhode Island,U. New Hampshire,2024-05-16,5/20/24,538,lv,Joe Biden,60,DEM,Probability Panel,1,0.37202276505606247,REP
Rhode Island,U. New Hampshire,2024-05-16,5/20/24,538,lv,Donald Trump,40,REP,Probability Panel,0,0.5360416767360447,DEM
New Hampshire,U. New Hampshire,2024-05-16,5/20/24,1140,lv,Joe Biden,44,DEM,Probability Panel,1,0.5022767466395958,DEM
New Hampshire,U. New Hampshire,2024-05-16,5/20/24,1140,lv,Donald Trump,41,REP,Probability Panel,0,0.5272983171892147,DEM
New Hampshire,U. New Hampshire,2024-05-16,5/20/24,1140,lv,Joe Biden,52,DEM,Probability Panel,1,0.4358358997032268,REP
New Hampshire,U. New Hampshire,2024-05-16,5/20/24,1140,lv,Donald Trump,48,REP,Probability Panel,0,0.4689185879365222,REP
New Hampshire,Praecones Analytica,2024-05-15,5/20/24,862,rv,Joe Biden,36.5,DEM,Online Panel,1,0.564731468095384,DEM
New Hampshire,Praecones Analytica,2024-05-15,5/20/24,862,rv,Donald Trump,36.6,REP,Online Panel,0,0.5639103282021999,DEM
Michigan,KAConsulting LLC,2024-05-15,5/19/24,600,rv,Joe Biden,44,DEM,Live Phone/Online Panel,1,0.5026617620565069,DEM
